,ID,Age,Overall,Potential,International Reputation,Weak Foot,Skill Moves,Jersey Number,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
82,212622,23,85.0,88,3.0,4.0,3.0,18.0,90.0,66.0,74.0,85.0,61.0,80.0,81.0,61.0,80.0,85.0,78.0,68.0,84.0,85.0,83.0,75.0,79.0,85.0,65.0,69.0,74.0,79.0,80.0,79.0,44.0,82.0,75.0,81.0,79.0,8.0,15.0,7.0,15.0,15.0
83,208421,23,85.0,90,3.0,4.0,3.0,6.0,69.0,78.0,83.0,85.0,76.0,83.0,72.0,60.0,83.0,85.0,74.0,73.0,76.0,82.0,69.0,78.0,79.0,86.0,77.0,79.0,69.0,78.0,82.0,82.0,55.0,83.0,77.0,79.0,76.0,7.0,13.0,12.0,10.0,9.0
84,204485,27,85.0,85,3.0,4.0,5.0,26.0,81.0,80.0,48.0,82.0,72.0,91.0,84.0,78.0,76.0,90.0,88.0,83.0,93.0,77.0,88.0,79.0,61.0,76.0,54.0,81.0,48.0,39.0,80.0,81.0,73.0,86.0,45.0,31.0,18.0,15.0,9.0,13.0,11.0,6.0
85,197445,26,85.0,87,4.0,4.0,3.0,8.0,81.0,63.0,75.0,82.0,68.0,79.0,78.0,84.0,80.0,83.0,79.0,86.0,79.0,84.0,77.0,83.0,82.0,87.0,71.0,82.0,69.0,84.0,76.0,77.0,80.0,79.0,80.0,82.0,80.0,5.0,7.0,14.0,15.0,9.0
86,193747,26,85.0,86,3.0,4.0,3.0,8.0,86.0,72.0,61.0,90.0,56.0,82.0,85.0,76.0,89.0,86.0,71.0,68.0,74.0,85.0,78.0,84.0,61.0,90.0,79.0,81.0,71.0,66.0,84.0,87.0,59.0,78.0,80.0,69.0,51.0,14.0,12.0,5.0,10.0,13.0
87,193301,27,85.0,86,3.0,4.0,4.0,9.0,64.0,88.0,73.0,80.0,81.0,85.0,74.0,71.0,59.0,83.0,81.0,84.0,85.0,85.0,85.0,83.0,76.0,79.0,73.0,75.0,70.0,42.0,86.0,76.0,84.0,85.0,29.0,42.0,30.0,11.0,6.0,9.0,5.0,6.0
88,192774,27,85.0,87,3.0,2.0,2.0,4.0,27.0,10.0,80.0,60.0,16.0,54.0,30.0,10.0,61.0,65.0,80.0,85.0,68.0,85.0,59.0,40.0,86.0,76.0,82.0,12.0,86.0,86.0,25.0,22.0,26.0,79.0,86.0,87.0,89.0,8.0,6.0,8.0,15.0,12.0
89,192366,30,85.0,85,3.0,3.0,2.0,30.0,52.0,54.0,85.0,75.0,57.0,51.0,50.0,39.0,72.0,70.0,57.0,61.0,64.0,79.0,62.0,69.0,92.0,67.0,80.0,56.0,91.0,84.0,51.0,53.0,45.0,80.0,83.0,85.0,84.0,12.0,5.0,8.0,11.0,12.0
90,189513,29,85.0,85,2.0,4.0,3.0,10.0,84.0,79.0,61.0,90.0,72.0,78.0,89.0,90.0,87.0,84.0,51.0,43.0,66.0,78.0,72.0,78.0,51.0,78.0,72.0,82.0,58.0,81.0,81.0,86.0,83.0,78.0,69.0,68.0,60.0,5.0,9.0,12.0,14.0,8.0
91,187961,29,85.0,85,3.0,3.0,3.0,9.0,64.0,81.0,85.0,84.0,75.0,82.0,66.0,72.0,80.0,84.0,73.0,73.0,69.0,84.0,66.0,83.0,90.0,92.0,81.0,80.0,81.0,81.0,84.0,78.0,71.0,80.0,75.0,81.0,73.0,16.0,16.0,11.0,6.0,8.0
92,186153,28,85.0,87,3.0,3.0,1.0,1.0,12.0,12.0,16.0,32.0,14.0,11.0,16.0,14.0,36.0,22.0,51.0,47.0,55.0,82.0,51.0,15.0,71.0,45.0,65.0,14.0,40.0,15.0,14.0,48.0,18.0,65.0,20.0,13.0,12.0,85.0,81.0,71.0,85.0,87.0
93,184941,29,85.0,85,4.0,3.0,4.0,7.0,77.0,80.0,73.0,77.0,83.0,87.0,79.0,78.0,75.0,86.0,86.0,79.0,90.0,83.0,87.0,84.0,87.0,83.0,72.0,81.0,79.0,46.0,84.0,82.0,77.0,84.0,38.0,44.0,35.0,10.0,10.0,15.0,12.0,13.0
94,184267,28,85.0,85,3.0,3.0,4.0,8.0,79.0,76.0,46.0,79.0,73.0,93.0,84.0,78.0,72.0,86.0,87.0,75.0,92.0,84.0,87.0,69.0,72.0,85.0,49.0,76.0,46.0,38.0,83.0,79.0,75.0,90.0,51.0,36.0,25.0,13.0,16.0,12.0,7.0,7.0
95,183907,29,85.0,85,4.0,4.0,2.0,17.0,69.0,34.0,85.0,75.0,52.0,64.0,53.0,31.0,83.0,70.0,67.0,72.0,56.0,82.0,52.0,78.0,74.0,69.0,91.0,58.0,81.0,81.0,47.0,75.0,46.0,84.0,84.0,87.0,87.0,7.0,12.0,15.0,6.0,5.0
96,181872,31,85.0,85,4.0,4.0,3.0,8.0,76.0,75.0,82.0,83.0,78.0,76.0,76.0,68.0,79.0,82.0,60.0,55.0,74.0,84.0,75.0,86.0,85.0,83.0,79.0,85.0,93.0,84.0,80.0,80.0,81.0,81.0,82.0,87.0,86.0,4.0,2.0,4.0,2.0,4.0
97,181458,29,85.0,85,3.0,5.0,4.0,44.0,83.0,79.0,80.0,81.0,81.0,84.0,73.0,75.0,77.0,85.0,84.0,88.0,78.0,81.0,74.0,84.0,84.0,89.0,78.0,79.0,65.0,69.0,85.0,79.0,76.0,80.0,64.0,52.0,54.0,6.0,7.0,10.0,9.0,6.0
98,180930,32,85.0,85,3.0,5.0,2.0,9.0,63.0,89.0,84.0,77.0,77.0,76.0,65.0,54.0,72.0,84.0,65.0,66.0,57.0,83.0,36.0,86.0,66.0,76.0,80.0,79.0,51.0,50.0,89.0,74.0,67.0,83.0,58.0,28.0,16.0,9.0,11.0,13.0,15.0,15.0
99,179846,31,85.0,85,3.0,4.0,2.0,6.0,72.0,72.0,76.0,85.0,78.0,81.0,68.0,68.0,82.0,84.0,54.0,60.0,55.0,87.0,54.0,82.0,68.0,78.0,87.0,78.0,82.0,86.0,79.0,82.0,69.0,84.0,80.0,83.0,76.0,11.0,9.0,5.0,15.0,8.0
100,179844,29,85.0,85,4.0,4.0,2.0,19.0,65.0,87.0,82.0,65.0,81.0,77.0,62.0,59.0,52.0,83.0,74.0,76.0,58.0,85.0,53.0,83.0,64.0,76.0,92.0,74.0,93.0,40.0,87.0,74.0,75.0,83.0,58.0,39.0,34.0,11.0,13.0,12.0,8.0,11.0
101,178518,30,85.0,85,3.0,3.0,3.0,14.0,73.0,75.0,59.0,84.0,75.0,80.0,73.0,68.0,81.0,85.0,78.0,73.0,76.0,87.0,82.0,84.0,76.0,93.0,77.0,86.0,88.0,86.0,86.0,76.0,63.0,84.0,83.0,86.0,90.0,11.0,11.0,14.0,8.0,11.0
102,171919,35,85.0,85,3.0,4.0,2.0,29.0,45.0,57.0,94.0,76.0,60.0,60.0,52.0,76.0,70.0,68.0,60.0,65.0,46.0,85.0,36.0,92.0,45.0,61.0,83.0,82.0,72.0,83.0,53.0,59.0,60.0,84.0,86.0,88.0,85.0,14.0,10.0,14.0,8.0,14.0
103,170890,31,85.0,85,3.0,2.0,2.0,14.0,75.0,64.0,68.0,83.0,72.0,78.0,65.0,52.0,77.0,79.0,79.0,77.0,83.0,84.0,79.0,78.0,84.0,94.0,76.0,70.0,86.0,86.0,72.0,76.0,56.0,82.0,85.0,84.0,86.0,8.0,11.0,5.0,10.0,14.0
104,168609,33,85.0,85,3.0,3.0,2.0,23.0,48.0,43.0,80.0,70.0,51.0,67.0,32.0,39.0,69.0,73.0,66.0,69.0,61.0,81.0,57.0,70.0,82.0,65.0,79.0,41.0,83.0,85.0,43.0,58.0,49.0,81.0,90.0,90.0,85.0,12.0,6.0,10.0,13.0,12.0
105,165153,30,85.0,85,4.0,4.0,4.0,9.0,75.0,81.0,80.0,83.0,82.0,83.0,79.0,73.0,62.0,86.0,76.0,76.0,76.0,83.0,66.0,81.0,73.0,75.0,80.0,75.0,65.0,22.0,86.0,85.0,82.0,79.0,47.0,15.0,12.0,13.0,11.0,5.0,5.0,7.0
106,164169,32,85.0,85,3.0,3.0,3.0,3.0,86.0,59.0,72.0,80.0,56.0,77.0,74.0,75.0,77.0,83.0,76.0,75.0,75.0,85.0,62.0,71.0,71.0,89.0,74.0,60.0,81.0,84.0,71.0,70.0,65.0,88.0,78.0,84.0,86.0,11.0,15.0,9.0,9.0,5.0
107,139720,32,85.0,85,4.0,3.0,2.0,4.0,61.0,45.0,84.0,73.0,46.0,63.0,61.0,52.0,66.0,70.0,52.0,59.0,57.0,87.0,41.0,75.0,72.0,66.0,87.0,55.0,87.0,82.0,41.0,59.0,63.0,81.0,87.0,85.0,84.0,10.0,9.0,5.0,8.0,6.0
108,120533,35,85.0,85,4.0,3.0,2.0,3.0,46.0,46.0,80.0,70.0,23.0,58.0,44.0,47.0,61.0,62.0,65.0,70.0,63.0,83.0,49.0,63.0,76.0,60.0,86.0,56.0,94.0,85.0,40.0,48.0,57.0,79.0,86.0,85.0,82.0,8.0,15.0,5.0,9.0,10.0
109,41236,36,85.0,85,5.0,4.0,5.0,9.0,73.0,86.0,83.0,79.0,86.0,79.0,82.0,82.0,73.0,84.0,58.0,59.0,75.0,82.0,39.0,90.0,68.0,61.0,86.0,82.0,84.0,20.0,85.0,79.0,89.0,90.0,28.0,37.0,24.0,13.0,15.0,10.0,9.0,12.0
110,220793,22,84.0,88,2.0,3.0,2.0,23.0,36.0,40.0,80.0,77.0,28.0,63.0,30.0,27.0,67.0,73.0,72.0,79.0,60.0,80.0,55.0,66.0,73.0,76.0,83.0,44.0,87.0,82.0,34.0,49.0,44.0,75.0,84.0,85.0,88.0,9.0,7.0,10.0,6.0,15.0
111,216460,23,84.0,88,2.0,3.0,2.0,24.0,47.0,37.0,81.0,68.0,30.0,47.0,36.0,44.0,58.0,56.0,69.0,70.0,56.0,76.0,43.0,72.0,92.0,67.0,85.0,48.0,89.0,85.0,24.0,27.0,38.0,73.0,88.0,86.0,87.0,9.0,11.0,7.0,10.0,15.0
112,212462,25,84.0,87,3.0,2.0,3.0,13.0,89.0,65.0,74.0,83.0,67.0,82.0,87.0,79.0,86.0,82.0,84.0,85.0,73.0,83.0,70.0,80.0,81.0,92.0,68.0,75.0,78.0,80.0,76.0,74.0,68.0,80.0,80.0,81.0,79.0,13.0,8.0,12.0,11.0,14.0
113,212218,24,84.0,88,2.0,3.0,2.0,14.0,58.0,45.0,85.0,76.0,40.0,59.0,61.0,69.0,78.0,73.0,62.0,66.0,45.0,83.0,55.0,68.0,75.0,67.0,82.0,47.0,75.0,85.0,54.0,57.0,44.0,77.0,85.0,86.0,87.0,10.0,11.0,5.0,14.0,5.0
114,212198,23,84.0,88,2.0,3.0,4.0,8.0,84.0,73.0,58.0,85.0,84.0,83.0,85.0,81.0,82.0,85.0,79.0,76.0,77.0,84.0,78.0,87.0,72.0,89.0,67.0,88.0,65.0,70.0,79.0,86.0,81.0,83.0,63.0,66.0,53.0,12.0,14.0,15.0,8.0,14.0
115,212190,22,84.0,90,2.0,3.0,2.0,15.0,30.0,20.0,86.0,78.0,31.0,42.0,28.0,30.0,63.0,63.0,52.0,84.0,33.0,79.0,33.0,77.0,38.0,65.0,94.0,62.0,82.0,82.0,26.0,30.0,32.0,72.0,82.0,85.0,83.0,15.0,7.0,14.0,7.0,15.0
116,211300,22,84.0,90,3.0,3.0,4.0,11.0,76.0,84.0,69.0,77.0,74.0,87.0,84.0,54.0,60.0,86.0,88.0,89.0,85.0,81.0,81.0,84.0,74.0,75.0,75.0,80.0,58.0,42.0,83.0,73.0,81.0,79.0,38.0,39.0,36.0,9.0,8.0,8.0,15.0,11.0
117,211117,22,84.0,90,3.0,3.0,4.0,20.0,69.0,83.0,77.0,85.0,79.0,83.0,75.0,68.0,80.0,85.0,73.0,76.0,76.0,85.0,62.0,78.0,67.0,90.0,71.0,80.0,84.0,74.0,86.0,85.0,74.0,86.0,70.0,70.0,63.0,7.0,6.0,9.0,11.0,8.0
118,209499,24,84.0,88,3.0,2.0,3.0,3.0,79.0,66.0,75.0,83.0,47.0,76.0,71.0,53.0,78.0,82.0,69.0,72.0,69.0,83.0,67.0,78.0,75.0,92.0,79.0,65.0,85.0,84.0,70.0,75.0,91.0,84.0,83.0,86.0,84.0,13.0,12.0,6.0,8.0,8.0
119,207865,24,84.0,89,3.0,3.0,2.0,5.0,72.0,33.0,80.0,81.0,31.0,59.0,49.0,32.0,78.0,76.0,73.0,76.0,69.0,81.0,68.0,53.0,86.0,75.0,74.0,35.0,80.0,84.0,46.0,51.0,31.0,79.0,85.0,87.0,87.0,6.0,6.0,12.0,10.0,13.0
120,207566,26,84.0,86,3.0,4.0,3.0,14.0,68.0,52.0,73.0,84.0,50.0,80.0,79.0,50.0,86.0,79.0,49.0,53.0,51.0,75.0,51.0,59.0,69.0,84.0,90.0,55.0,75.0,84.0,64.0,83.0,60.0,89.0,84.0,85.0,68.0,6.0,6.0,5.0,14.0,14.0
121,205498,26,84.0,87,2.0,3.0,3.0,8.0,75.0,57.0,56.0,89.0,71.0,82.0,75.0,76.0,87.0,85.0,75.0,69.0,80.0,83.0,73.0,71.0,58.0,79.0,66.0,62.0,79.0,78.0,72.0,87.0,84.0,79.0,63.0,78.0,70.0,14.0,7.0,13.0,14.0,8.0
122,204970,25,84.0,87,2.0,3.0,4.0,20.0,83.0,81.0,75.0,83.0,74.0,85.0,86.0,72.0,76.0,86.0,87.0,80.0,86.0,83.0,71.0,83.0,76.0,83.0,66.0,82.0,56.0,42.0,83.0,80.0,74.0,82.0,46.0,29.0,31.0,8.0,11.0,14.0,10.0,9.0
123,204963,26,84.0,87,3.0,3.0,3.0,2.0,83.0,41.0,70.0,81.0,34.0,76.0,72.0,47.0,71.0,83.0,79.0,84.0,81.0,82.0,79.0,64.0,76.0,84.0,74.0,36.0,81.0,83.0,61.0,57.0,45.0,77.0,83.0,83.0,85.0,13.0,13.0,15.0,9.0,15.0
124,202556,24,84.0,89,3.0,3.0,5.0,10.0,79.0,79.0,65.0,80.0,74.0,85.0,85.0,88.0,74.0,85.0,87.0,87.0,82.0,79.0,79.0,87.0,74.0,79.0,80.0,81.0,76.0,28.0,83.0,82.0,75.0,79.0,29.0,31.0,20.0,8.0,14.0,6.0,12.0,10.0
125,200104,25,84.0,85,3.0,5.0,4.0,7.0,78.0,85.0,65.0,79.0,79.0,88.0,81.0,70.0,64.0,85.0,88.0,87.0,82.0,84.0,76.0,86.0,63.0,85.0,63.0,88.0,60.0,39.0,85.0,80.0,71.0,82.0,48.0,34.0,33.0,11.0,13.0,13.0,6.0,10.0
126,199482,27,84.0,86,2.0,2.0,1.0,1.0,19.0,18.0,16.0,32.0,13.0,15.0,15.0,14.0,31.0,21.0,63.0,64.0,67.0,84.0,62.0,20.0,82.0,36.0,73.0,18.0,43.0,25.0,9.0,48.0,16.0,65.0,13.0,15.0,13.0,86.0,80.0,75.0,81.0,88.0
127,198176,26,84.0,86,3.0,4.0,2.0,14.0,49.0,25.0,80.0,71.0,27.0,63.0,45.0,16.0,71.0,71.0,67.0,69.0,61.0,80.0,59.0,65.0,76.0,66.0,80.0,60.0,78.0,87.0,32.0,59.0,41.0,82.0,88.0,87.0,83.0,8.0,10.0,7.0,14.0,13.0
128,198009,25,84.0,89,2.0,3.0,1.0,22.0,11.0,11.0,12.0,33.0,19.0,19.0,15.0,13.0,31.0,23.0,57.0,56.0,70.0,79.0,30.0,23.0,75.0,30.0,52.0,17.0,25.0,19.0,12.0,44.0,21.0,65.0,20.0,12.0,19.0,81.0,85.0,71.0,79.0,90.0
129,193082,30,84.0,84,3.0,3.0,5.0,11.0,80.0,67.0,58.0,80.0,70.0,90.0,78.0,69.0,69.0,85.0,89.0,93.0,91.0,80.0,82.0,84.0,75.0,78.0,61.0,80.0,78.0,62.0,78.0,76.0,65.0,80.0,63.0,70.0,74.0,5.0,5.0,13.0,6.0,9.0
130,192629,30,84.0,84,2.0,3.0,3.0,17.0,80.0,88.0,78.0,79.0,83.0,86.0,80.0,76.0,64.0,85.0,85.0,78.0,87.0,85.0,74.0,79.0,68.0,75.0,60.0,82.0,63.0,39.0,86.0,75.0,82.0,85.0,39.0,21.0,18.0,12.0,16.0,9.0,12.0,13.0
131,192563,26,84.0,87,3.0,4.0,1.0,12.0,9.0,9.0,13.0,45.0,10.0,16.0,9.0,8.0,40.0,22.0,46.0,52.0,52.0,80.0,44.0,23.0,73.0,43.0,68.0,14.0,28.0,22.0,7.0,54.0,23.0,66.0,27.0,15.0,18.0,84.0,82.0,75.0,85.0,82.0
132,191202,29,84.0,84,3.0,3.0,3.0,31.0,71.0,64.0,74.0,84.0,73.0,80.0,72.0,67.0,83.0,79.0,52.0,59.0,44.0,83.0,50.0,83.0,67.0,84.0,85.0,75.0,80.0,86.0,69.0,73.0,64.0,84.0,83.0,84.0,75.0,7.0,15.0,12.0,14.0,9.0
133,190941,28,84.0,84,2.0,3.0,1.0,1.0,11.0,11.0,11.0,15.0,9.0,10.0,11.0,15.0,20.0,20.0,38.0,44.0,43.0,83.0,39.0,14.0,69.0,34.0,55.0,14.0,31.0,18.0,9.0,53.0,20.0,48.0,10.0,10.0,13.0,85.0,79.0,68.0,82.0,88.0
134,190584,28,84.0,84,2.0,3.0,4.0,4.0,68.0,72.0,51.0,86.0,58.0,78.0,76.0,68.0,82.0,83.0,66.0,57.0,71.0,84.0,75.0,69.0,63.0,77.0,68.0,76.0,76.0,87.0,79.0,86.0,50.0,79.0,69.0,83.0,80.0,15.0,7.0,11.0,14.0,12.0
135,188377,28,84.0,84,3.0,2.0,2.0,2.0,81.0,51.0,74.0,78.0,57.0,79.0,76.0,71.0,67.0,78.0,86.0,93.0,67.0,83.0,72.0,86.0,83.0,89.0,75.0,69.0,78.0,81.0,67.0,69.0,63.0,75.0,78.0,84.0,83.0,12.0,6.0,16.0,15.0,8.0
136,186942,27,84.0,84,3.0,4.0,4.0,21.0,74.0,73.0,50.0,88.0,75.0,85.0,81.0,74.0,83.0,86.0,67.0,68.0,78.0,85.0,78.0,77.0,61.0,69.0,72.0,73.0,70.0,77.0,79.0,86.0,76.0,87.0,73.0,68.0,64.0,11.0,14.0,5.0,5.0,13.0
137,185020,31,84.0,84,3.0,3.0,3.0,7.0,82.0,78.0,65.0,80.0,84.0,82.0,73.0,65.0,51.0,85.0,88.0,89.0,85.0,82.0,80.0,78.0,73.0,91.0,55.0,80.0,54.0,40.0,88.0,78.0,62.0,79.0,64.0,32.0,32.0,8.0,5.0,14.0,11.0,11.0
138,183898,30,84.0,84,4.0,2.0,5.0,11.0,83.0,72.0,51.0,82.0,77.0,86.0,84.0,82.0,79.0,85.0,85.0,84.0,92.0,80.0,77.0,83.0,72.0,73.0,60.0,77.0,73.0,38.0,82.0,82.0,73.0,82.0,35.0,59.0,56.0,10.0,7.0,11.0,12.0,11.0
139,181783,32,84.0,84,3.0,3.0,3.0,17.0,72.0,84.0,90.0,75.0,86.0,76.0,64.0,49.0,67.0,77.0,67.0,73.0,67.0,86.0,53.0,80.0,85.0,83.0,85.0,60.0,88.0,66.0,90.0,74.0,76.0,80.0,59.0,64.0,64.0,10.0,8.0,5.0,8.0,15.0
140,180403,29,84.0,84,3.0,4.0,4.0,22.0,76.0,77.0,31.0,80.0,59.0,88.0,82.0,83.0,77.0,84.0,91.0,86.0,89.0,82.0,79.0,79.0,41.0,85.0,60.0,81.0,44.0,55.0,80.0,83.0,70.0,79.0,43.0,57.0,51.0,14.0,12.0,13.0,7.0,13.0
141,178750,29,84.0,85,2.0,3.0,1.0,1.0,24.0,14.0,13.0,39.0,15.0,15.0,23.0,22.0,39.0,14.0,59.0,54.0,62.0,79.0,58.0,24.0,73.0,41.0,73.0,13.0,20.0,22.0,12.0,46.0,15.0,64.0,24.0,15.0,14.0,85.0,83.0,77.0,82.0,84.0
142,178562,30,84.0,84,3.0,4.0,4.0,10.0,80.0,66.0,49.0,88.0,65.0,84.0,83.0,81.0,87.0,86.0,68.0,64.0,79.0,77.0,83.0,74.0,57.0,74.0,67.0,78.0,73.0,76.0,75.0,88.0,78.0,80.0,75.0,69.0,64.0,13.0,8.0,7.0,7.0,10.0
143,177413,29,84.0,84,3.0,4.0,4.0,6.0,69.0,71.0,80.0,89.0,77.0,78.0,69.0,68.0,79.0,84.0,67.0,74.0,78.0,84.0,60.0,78.0,76.0,86.0,82.0,74.0,82.0,80.0,75.0,79.0,81.0,89.0,80.0,79.0,85.0,5.0,7.0,7.0,10.0,7.0
144,177388,31,84.0,84,3.0,4.0,4.0,18.0,87.0,78.0,59.0,84.0,77.0,86.0,90.0,84.0,80.0,90.0,75.0,72.0,79.0,75.0,80.0,80.0,48.0,73.0,72.0,82.0,57.0,37.0,79.0,87.0,74.0,82.0,32.0,36.0,39.0,11.0,15.0,9.0,14.0,12.0
145,176769,34,84.0,84,3.0,5.0,3.0,10.0,70.0,88.0,84.0,76.0,85.0,84.0,85.0,77.0,75.0,88.0,65.0,64.0,77.0,85.0,69.0,84.0,69.0,66.0,63.0,85.0,61.0,34.0,87.0,83.0,84.0,87.0,31.0,36.0,25.0,12.0,11.0,7.0,8.0,5.0
146,172879,30,84.0,84,3.0,2.0,2.0,19.0,47.0,44.0,85.0,60.0,46.0,58.0,29.0,35.0,51.0,58.0,64.0,73.0,60.0,81.0,64.0,77.0,86.0,69.0,86.0,48.0,88.0,77.0,49.0,45.0,24.0,82.0,85.0,87.0,85.0,6.0,8.0,5.0,12.0,5.0
147,167628,31,84.0,84,3.0,3.0,1.0,16.0,11.0,11.0,12.0,33.0,13.0,12.0,17.0,12.0,34.0,15.0,45.0,50.0,51.0,78.0,55.0,21.0,72.0,37.0,76.0,11.0,31.0,25.0,12.0,49.0,25.0,66.0,13.0,12.0,11.0,82.0,84.0,77.0,85.0,82.0
148,167397,32,84.0,84,3.0,4.0,3.0,9.0,55.0,86.0,89.0,79.0,84.0,75.0,83.0,73.0,58.0,82.0,69.0,66.0,76.0,85.0,75.0,79.0,91.0,68.0,75.0,80.0,75.0,41.0,88.0,70.0,81.0,87.0,39.0,42.0,19.0,10.0,13.0,6.0,9.0,5.0
149,163587,31,84.0,84,2.0,3.0,1.0,1.0,18.0,12.0,16.0,44.0,15.0,12.0,13.0,15.0,46.0,40.0,59.0,60.0,62.0,81.0,47.0,36.0,60.0,34.0,64.0,14.0,35.0,20.0,13.0,59.0,26.0,67.0,14.0,14.0,13.0,82.0,77.0,82.0,80.0,88.0
150,157481,32,84.0,84,3.0,3.0,2.0,33.0,38.0,27.0,77.0,74.0,31.0,59.0,53.0,45.0,72.0,71.0,54.0,53.0,53.0,82.0,56.0,65.0,77.0,55.0,82.0,53.0,81.0,86.0,30.0,57.0,37.0,75.0,89.0,87.0,85.0,8.0,6.0,5.0,9.0,8.0
151,143076,30,84.0,84,3.0,4.0,4.0,10.0,82.0,76.0,38.0,82.0,72.0,89.0,79.0,79.0,74.0,87.0,94.0,86.0,92.0,83.0,94.0,76.0,70.0,75.0,48.0,79.0,56.0,40.0,81.0,85.0,72.0,84.0,50.0,30.0,34.0,8.0,11.0,12.0,9.0,6.0
152,137186,37,84.0,84,3.0,3.0,2.0,15.0,40.0,21.0,72.0,65.0,35.0,64.0,50.0,31.0,65.0,65.0,61.0,77.0,52.0,80.0,64.0,54.0,81.0,53.0,83.0,39.0,66.0,90.0,28.0,62.0,60.0,88.0,94.0,90.0,82.0,4.0,2.0,4.0,2.0,4.0
153,20775,34,84.0,84,3.0,4.0,5.0,7.0,92.0,67.0,41.0,79.0,80.0,89.0,94.0,73.0,75.0,88.0,84.0,82.0,91.0,78.0,84.0,79.0,63.0,65.0,55.0,80.0,74.0,24.0,78.0,84.0,74.0,80.0,29.0,17.0,13.0,12.0,14.0,10.0,5.0,15.0
154,9014,34,84.0,84,4.0,2.0,4.0,10.0,80.0,85.0,51.0,82.0,86.0,89.0,90.0,81.0,71.0,88.0,83.0,76.0,87.0,85.0,90.0,86.0,60.0,64.0,67.0,86.0,47.0,37.0,84.0,80.0,78.0,85.0,30.0,26.0,26.0,10.0,8.0,11.0,5.0,15.0
155,231443,21,83.0,92,3.0,5.0,4.0,11.0,78.0,78.0,43.0,78.0,76.0,90.0,78.0,64.0,70.0,83.0,93.0,92.0,90.0,82.0,85.0,83.0,59.0,73.0,46.0,70.0,54.0,36.0,79.0,84.0,75.0,75.0,42.0,30.0,33.0,6.0,6.0,14.0,10.0,13.0
156,230666,21,83.0,92,2.0,3.0,4.0,33.0,66.0,84.0,74.0,76.0,72.0,86.0,76.0,54.0,66.0,85.0,87.0,85.0,92.0,86.0,91.0,78.0,77.0,84.0,68.0,73.0,73.0,32.0,88.0,77.0,78.0,82.0,53.0,23.0,19.0,13.0,8.0,6.0,6.0,15.0
157,230481,26,83.0,83,1.0,4.0,4.0,7.0,83.0,74.0,64.0,83.0,76.0,85.0,86.0,78.0,82.0,83.0,88.0,87.0,85.0,84.0,76.0,82.0,64.0,86.0,70.0,78.0,62.0,40.0,82.0,83.0,77.0,81.0,24.0,35.0,33.0,12.0,12.0,13.0,15.0,13.0
158,230375,26,83.0,83,1.0,3.0,2.0,4.0,40.0,38.0,83.0,74.0,44.0,56.0,45.0,49.0,61.0,70.0,83.0,78.0,77.0,85.0,68.0,53.0,69.0,76.0,73.0,41.0,88.0,84.0,38.0,42.0,56.0,71.0,85.0,87.0,82.0,16.0,15.0,13.0,15.0,10.0
159,230294,26,83.0,83,1.0,3.0,4.0,9.0,56.0,85.0,83.0,73.0,82.0,75.0,59.0,67.0,47.0,74.0,79.0,83.0,55.0,84.0,55.0,85.0,84.0,56.0,87.0,82.0,65.0,32.0,83.0,58.0,77.0,79.0,26.0,27.0,24.0,8.0,11.0,20.0,19.0,20.0
160,225850,22,83.0,89,2.0,3.0,3.0,3.0,62.0,31.0,79.0,79.0,33.0,58.0,50.0,32.0,75.0,78.0,75.0,78.0,74.0,79.0,65.0,55.0,77.0,80.0,84.0,39.0,85.0,83.0,39.0,60.0,50.0,80.0,80.0,83.0,83.0,7.0,8.0,14.0,15.0,9.0
161,220971,23,83.0,88,2.0,4.0,4.0,8.0,62.0,74.0,42.0,88.0,71.0,88.0,64.0,70.0,78.0,88.0,78.0,60.0,89.0,82.0,90.0,76.0,53.0,82.0,58.0,73.0,78.0,75.0,74.0,81.0,58.0,79.0,68.0,62.0,61.0,7.0,14.0,15.0,14.0,9.0
162,219683,23,83.0,88,2.0,3.0,3.0,24.0,67.0,75.0,82.0,84.0,62.0,77.0,66.0,73.0,86.0,81.0,75.0,66.0,75.0,83.0,74.0,82.0,90.0,87.0,77.0,81.0,81.0,76.0,79.0,80.0,70.0,74.0,75.0,78.0,71.0,7.0,10.0,14.0,9.0,14.0
163,213565,22,83.0,89,3.0,2.0,4.0,8.0,83.0,75.0,54.0,84.0,78.0,85.0,85.0,81.0,75.0,86.0,86.0,84.0,87.0,80.0,86.0,79.0,71.0,79.0,63.0,76.0,63.0,66.0,77.0,85.0,68.0,80.0,55.0,59.0,63.0,11.0,15.0,13.0,7.0,14.0
164,213345,22,83.0,87,2.0,3.0,5.0,29.0,81.0,76.0,52.0,77.0,77.0,88.0,84.0,70.0,63.0,83.0,95.0,93.0,87.0,81.0,84.0,77.0,75.0,76.0,61.0,73.0,36.0,23.0,79.0,75.0,70.0,75.0,29.0,17.0,15.0,5.0,3.0,5.0,3.0,5.0
